Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-09 00:00:00+07:00,1370.0,1380.0,1335.0,1340.0,20463900,0.0,0.0
2024-07-10 00:00:00+07:00,1340.0,1355.0,1320.0,1355.0,16230000,0.0,0.0
2024-07-11 00:00:00+07:00,1355.0,1365.0,1340.0,1360.0,13973300,0.0,0.0
2024-07-12 00:00:00+07:00,1360.0,1370.0,1335.0,1350.0,8674400,0.0,0.0
2024-07-15 00:00:00+07:00,1355.0,1375.0,1335.0,1355.0,23483500,0.0,0.0
2024-07-16 00:00:00+07:00,1355.0,1375.0,1340.0,1345.0,16513900,0.0,0.0
2024-07-17 00:00:00+07:00,1350.0,1360.0,1310.0,1325.0,33460800,0.0,0.0
2024-07-18 00:00:00+07:00,1325.0,1350.0,1315.0,1345.0,43575900,0.0,0.0
2024-07-19 00:00:00+07:00,1345.0,1385.0,1340.0,1345.0,62779600,0.0,0.0
2024-07-22 00:00:00+07:00,1350.0,1390.0,1345.0,1385.0,55041100,0.0,0.0
2024-07-23 00:00:00+07:00,1365.0,1405.0,1335.0,1345.0,49047000,0.0,0.0
2024-07-24 00:00:00+07:00,1345.0,1350.0,1320.0,1320.0,29241600,0.0,0.0
2024-07-25 00:00:00+07:00,1320.0,1340.0,1310.0,1315.0,17753500,0.0,0.0
2024-07-26 00:00:00+07:00,1315.0,1335.0,1315.0,1325.0,13257700,0.0,0.0
2024-07-29 00:00:00+07:00,1330.0,1365.0,1325.0,1360.0,34512200,0.0,0.0
2024-07-30 00:00:00+07:00,1350.0,1365.0,1335.0,1335.0,16697300,0.0,0.0
2024-07-31 00:00:00+07:00,1340.0,1350.0,1335.0,1340.0,15925300,0.0,0.0
2024-08-01 00:00:00+07:00,1345.0,1355.0,1330.0,1335.0,20045200,0.0,0.0
2024-08-02 00:00:00+07:00,1335.0,1360.0,1320.0,1350.0,24537300,0.0,0.0
2024-08-05 00:00:00+07:00,1300.0,1350.0,1240.0,1245.0,57410500,0.0,0.0
2024-08-06 00:00:00+07:00,1250.0,1285.0,1230.0,1255.0,42198600,0.0,0.0
2024-08-07 00:00:00+07:00,1260.0,1315.0,1260.0,1315.0,25402600,0.0,0.0
2024-08-08 00:00:00+07:00,1315.0,1325.0,1290.0,1305.0,20820300,0.0,0.0
2024-08-09 00:00:00+07:00,1305.0,1340.0,1305.0,1320.0,13468000,0.0,0.0
2024-08-12 00:00:00+07:00,1320.0,1340.0,1300.0,1310.0,17901000,0.0,0.0
2024-08-13 00:00:00+07:00,1310.0,1330.0,1295.0,1305.0,17618100,0.0,0.0
2024-08-14 00:00:00+07:00,1310.0,1320.0,1285.0,1295.0,23577300,0.0,0.0
2024-08-15 00:00:00+07:00,1300.0,1300.0,1265.0,1270.0,48121400,0.0,0.0
2024-08-16 00:00:00+07:00,1280.0,1305.0,1275.0,1300.0,23976800,0.0,0.0
2024-08-19 00:00:00+07:00,1300.0,1305.0,1280.0,1290.0,19721300,0.0,0.0
2024-08-20 00:00:00+07:00,1290.0,1300.0,1270.0,1290.0,33029800,0.0,0.0
