Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-09 00:00:00+07:00,1605.0,1610.0,1510.0,1515.0,141698200,0.0,0.0
2024-07-10 00:00:00+07:00,1525.0,1545.0,1505.0,1520.0,91788900,0.0,0.0
2024-07-11 00:00:00+07:00,1530.0,1565.0,1525.0,1560.0,54170100,0.0,0.0
2024-07-12 00:00:00+07:00,1565.0,1585.0,1560.0,1580.0,30054600,0.0,0.0
2024-07-15 00:00:00+07:00,1585.0,1595.0,1560.0,1580.0,17056600,0.0,0.0
2024-07-16 00:00:00+07:00,1580.0,1635.0,1580.0,1610.0,55415500,0.0,0.0
2024-07-17 00:00:00+07:00,1630.0,1630.0,1615.0,1620.0,26276100,0.0,0.0
2024-07-18 00:00:00+07:00,1620.0,1625.0,1610.0,1615.0,16959100,0.0,0.0
2024-07-19 00:00:00+07:00,1620.0,1630.0,1580.0,1595.0,22147100,0.0,0.0
2024-07-22 00:00:00+07:00,1605.0,1620.0,1595.0,1615.0,13980300,0.0,0.0
2024-07-23 00:00:00+07:00,1605.0,1620.0,1595.0,1595.0,16005600,0.0,0.0
2024-07-24 00:00:00+07:00,1595.0,1600.0,1575.0,1585.0,19525300,0.0,0.0
2024-07-25 00:00:00+07:00,1585.0,1600.0,1550.0,1555.0,43484500,0.0,0.0
2024-07-26 00:00:00+07:00,1565.0,1595.0,1565.0,1580.0,23660700,0.0,0.0
2024-07-29 00:00:00+07:00,1590.0,1605.0,1585.0,1605.0,26796400,0.0,0.0
2024-07-30 00:00:00+07:00,1605.0,1610.0,1585.0,1605.0,23602800,0.0,0.0
2024-07-31 00:00:00+07:00,1615.0,1615.0,1590.0,1600.0,20831400,0.0,0.0
2024-08-01 00:00:00+07:00,1600.0,1605.0,1590.0,1590.0,14582700,0.0,0.0
2024-08-02 00:00:00+07:00,1585.0,1610.0,1585.0,1585.0,21969200,0.0,0.0
2024-08-05 00:00:00+07:00,1585.0,1585.0,1505.0,1530.0,73254900,0.0,0.0
2024-08-06 00:00:00+07:00,1530.0,1555.0,1515.0,1535.0,34932500,0.0,0.0
2024-08-07 00:00:00+07:00,1530.0,1560.0,1530.0,1555.0,35799000,0.0,0.0
2024-08-08 00:00:00+07:00,1550.0,1580.0,1550.0,1565.0,24638200,0.0,0.0
2024-08-09 00:00:00+07:00,1575.0,1595.0,1545.0,1570.0,29247700,0.0,0.0
2024-08-12 00:00:00+07:00,1575.0,1590.0,1560.0,1585.0,19668500,0.0,0.0
2024-08-13 00:00:00+07:00,1595.0,1610.0,1565.0,1590.0,51526600,0.0,0.0
2024-08-14 00:00:00+07:00,1600.0,1620.0,1595.0,1620.0,26875400,0.0,0.0
2024-08-15 00:00:00+07:00,1620.0,1620.0,1595.0,1605.0,23738300,0.0,0.0
2024-08-16 00:00:00+07:00,1615.0,1620.0,1600.0,1600.0,14691700,0.0,0.0
2024-08-19 00:00:00+07:00,1600.0,1665.0,1600.0,1635.0,77167200,0.0,0.0
2024-08-20 00:00:00+07:00,1645.0,1650.0,1610.0,1635.0,46639900,0.0,0.0
2024-08-21 00:00:00+07:00,1635.0,1635.0,1605.0,1615.0,38132800,0.0,0.0
2024-08-22 00:00:00+07:00,1615.0,1640.0,1590.0,1630.0,41605500,0.0,0.0
2024-08-23 00:00:00+07:00,1635.0,1690.0,1630.0,1690.0,91590300,0.0,0.0
2024-08-26 00:00:00+07:00,1695.0,1700.0,1665.0,1680.0,32651400,0.0,0.0
2024-08-27 00:00:00+07:00,1655.0,1655.0,1570.0,1580.0,245090600,0.0,0.0
2024-08-28 00:00:00+07:00,1585.0,1585.0,1560.0,1575.0,50373900,0.0,0.0
2024-08-29 00:00:00+07:00,1580.0,1585.0,1545.0,1550.0,56221600,0.0,0.0
2024-08-30 00:00:00+07:00,1550.0,1560.0,1525.0,1540.0,51704200,0.0,0.0
2024-09-02 00:00:00+07:00,1540.0,1560.0,1535.0,1545.0,54339300,0.0,0.0
2024-09-03 00:00:00+07:00,1545.0,1570.0,1545.0,1555.0,34002800,0.0,0.0
2024-09-04 00:00:00+07:00,1545.0,1550.0,1525.0,1525.0,32173900,0.0,0.0
2024-09-05 00:00:00+07:00,1530.0,1545.0,1525.0,1530.0,28644900,0.0,0.0
2024-09-06 00:00:00+07:00,1515.0,1535.0,1510.0,1515.0,54463200,0.0,0.0
2024-09-09 00:00:00+07:00,1515.0,1525.0,1505.0,1510.0,43776100,0.0,0.0
2024-09-10 00:00:00+07:00,1510.0,1515.0,1470.0,1475.0,108187600,0.0,0.0
2024-09-11 00:00:00+07:00,1480.0,1495.0,1475.0,1485.0,39112500,0.0,0.0
2024-09-12 00:00:00+07:00,1485.0,1510.0,1475.0,1495.0,45904300,0.0,0.0
2024-09-13 00:00:00+07:00,1505.0,1510.0,1480.0,1495.0,44835200,0.0,0.0
2024-09-17 00:00:00+07:00,1495.0,1505.0,1485.0,1495.0,29029600,0.0,0.0
2024-09-18 00:00:00+07:00,1500.0,1505.0,1495.0,1500.0,28006500,0.0,0.0
2024-09-19 00:00:00+07:00,1495.0,1500.0,1470.0,1480.0,77043300,0.0,0.0
