Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-10 00:00:00+07:00,3145.5009765625,3153.404245347833,3121.791170206501,3145.5009765625,48099000,0.0,0.0
2020-01-13 00:00:00+07:00,3161.307285204715,3185.01708984375,3153.404016991703,3185.01708984375,61913800,0.0,0.0
2020-01-14 00:00:00+07:00,3145.500820806962,3161.3073575949365,3113.887747231013,3121.791015625,95058600,0.0,0.0
2020-01-15 00:00:00+07:00,3129.6946606193624,3129.6946606193624,3058.5652365143765,3066.468505859375,147583300,0.0,0.0
2020-01-16 00:00:00+07:00,3074.371620713271,3074.371620713271,3026.952007026177,3042.758544921875,118903100,0.0,0.0
2020-01-17 00:00:00+07:00,3050.661605714813,3058.5648741234004,3003.241995263287,3011.145263671875,119904100,0.0,0.0
2020-01-20 00:00:00+07:00,3019.0485320804623,3034.8550688976375,3003.241995263287,3011.145263671875,73599200,0.0,0.0
2020-01-21 00:00:00+07:00,3011.145192124237,3082.2746061114235,3011.145192124237,3074.371337890625,78014400,0.0,0.0
2020-01-22 00:00:00+07:00,3074.3714264390383,3074.3714264390383,3042.758352645321,3050.66162109375,45839800,0.0,0.0
2020-01-23 00:00:00+07:00,3050.6619671693784,3066.468505859375,3026.9521591343832,3066.468505859375,41077400,0.0,0.0
2020-01-24 00:00:00+07:00,3066.468224350287,3105.9845674475846,3050.661687111368,3098.081298828125,58524000,0.0,0.0
2020-01-27 00:00:00+07:00,3098.0813751220703,3098.0813751220703,3026.951955795288,3034.855224609375,33081800,0.0,0.0
2020-01-28 00:00:00+07:00,3011.145124071883,3034.8549281984333,3003.2418560296996,3026.95166015625,56210000,0.0,0.0
2020-01-29 00:00:00+07:00,3034.855048076923,3082.274658203125,3034.855048076923,3082.274658203125,51929800,0.0,0.0
2020-01-30 00:00:00+07:00,3090.1779633358974,3090.1779633358974,3042.758352645321,3050.66162109375,60391600,0.0,0.0
2020-01-31 00:00:00+07:00,3074.3713578073603,3074.3713578073603,2987.435406815378,3003.241943359375,120447900,0.0,0.0
2020-02-03 00:00:00+07:00,3003.242122221758,3019.048659707136,2947.919241022936,2955.822509765625,68360600,0.0,0.0
2020-02-04 00:00:00+07:00,3011.145248088431,3011.145248088431,2947.9191011469416,2971.62890625,77259600,0.0,0.0
2020-02-05 00:00:00+07:00,2971.6292015500667,2987.435739856184,2940.0161249378316,2979.532470703125,68150800,0.0,0.0
2020-02-06 00:00:00+07:00,3003.241979720745,3003.241979720745,2963.725637882314,2971.62890625,56261500,0.0,0.0
2020-02-07 00:00:00+07:00,2987.4355984086415,3019.0486735240765,2971.629060850924,2995.3388671875,53578900,0.0,0.0
2020-02-10 00:00:00+07:00,3003.241995263287,3042.7583373062253,2987.435458446112,3011.145263671875,86588500,0.0,0.0
2020-02-11 00:00:00+07:00,3011.145404745218,3026.9519423029355,2987.4355984086415,2995.3388671875,50248200,0.0,0.0
2020-02-12 00:00:00+07:00,3003.2420468954515,3042.7583896177603,2987.435509806528,3019.048583984375,73840300,0.0,0.0
2020-02-13 00:00:00+07:00,3019.0486068930127,3026.9518754974447,2932.112652244261,2947.919189453125,66699800,0.0,0.0
2020-02-14 00:00:00+07:00,2908.402869591346,2947.919212928185,2876.789794921875,2876.789794921875,108793300,0.0,0.0
2020-02-17 00:00:00+07:00,2868.886370460743,2892.5961751752943,2837.2732975080075,2853.079833984375,94887800,0.0,0.0
2020-02-18 00:00:00+07:00,2837.2733491507684,2892.596227825017,2837.2733491507684,2860.983154296875,94382900,0.0,0.0
2020-02-19 00:00:00+07:00,2860.983154296875,2876.789691060946,2837.2733491507684,2860.983154296875,63717800,0.0,0.0
2020-02-20 00:00:00+07:00,2860.983449552342,2884.6932571453167,2845.1769111570247,2868.88671875,53035400,0.0,0.0
2020-02-21 00:00:00+07:00,2884.6930775215956,2932.112689754827,2876.789808816057,2916.30615234375,86862600,0.0,0.0
2020-02-24 00:00:00+07:00,2900.4996009239785,2940.0159442608174,2868.8865262545073,2876.789794921875,72610600,0.0,0.0
2020-02-25 00:00:00+07:00,2845.176706128134,2900.49958652507,2837.2734375,2837.2734375,73990700,0.0,0.0
2020-02-26 00:00:00+07:00,2789.853655432025,2805.6601917234243,2726.6275102664263,2774.047119140625,133449900,0.0,0.0
2020-02-27 00:00:00+07:00,2774.0471550229645,2805.6602280146794,2702.917740791607,2742.43408203125,88389400,0.0,0.0
2020-02-28 00:00:00+07:00,2679.2080371933203,2758.24072265625,2639.691694461855,2758.24072265625,151751800,0.0,0.0
2020-03-02 00:00:00+07:00,2742.43417074514,2805.6603187738465,2718.724365234375,2718.724365234375,96802900,0.0,0.0
2020-03-03 00:00:00+07:00,2774.047202094484,2892.596227825017,2742.4341285663418,2860.983154296875,114698200,0.0,0.0
2020-03-04 00:00:00+07:00,2876.789567354765,3034.8549281984333,2868.8862993125813,3026.95166015625,136081000,0.0,0.0
2020-03-05 00:00:00+07:00,3019.0483921140662,3066.468000367167,2971.628783860966,3026.95166015625,101235000,0.0,0.0
2020-03-06 00:00:00+07:00,2947.9190494791665,2995.3386588541666,2932.1125130208334,2963.7255859375,86476000,0.0,0.0
2020-03-09 00:00:00+07:00,2813.563406808036,2860.9830147879466,2766.143798828125,2766.143798828125,109347300,0.0,0.0
2020-03-10 00:00:00+07:00,2750.337454109957,2860.983213758059,2750.337454109957,2758.24072265625,119718000,0.0,0.0
2020-03-11 00:00:00+07:00,2742.433959242877,2750.3372271369485,2663.40128030216,2687.111083984375,115486900,0.0,0.0
2020-03-12 00:00:00+07:00,2608.078421509158,2718.724172724698,2584.368617677256,2615.981689453125,84363800,0.0,0.0
2020-03-13 00:00:00+07:00,2615.981689453125,2615.981689453125,2615.981689453125,2615.981689453125,0,0.0,0.0
2020-03-16 00:00:00+07:00,2608.078875964201,2608.078875964201,2497.43310546875,2497.43310546875,115972300,0.0,0.0
2020-03-17 00:00:00+07:00,2497.4329493516157,2497.4329493516157,2323.56103515625,2323.56103515625,150122700,0.0,0.0
2020-03-18 00:00:00+07:00,2378.8837230315835,2434.206600311388,2165.4954820951957,2220.818359375,150147300,0.0,0.0
2020-03-19 00:00:00+07:00,2220.818344465649,2220.818344465649,2070.65625,2070.65625,138987300,0.0,0.0
2020-03-20 00:00:00+07:00,2102.2696736653647,2363.077565511068,1936.301015218099,2276.1416015625,267694700,0.0,0.0
2020-03-23 00:00:00+07:00,2276.1412954757466,2276.1412954757466,2118.075927734375,2118.075927734375,86157200,0.0,0.0
2020-03-24 00:00:00+07:00,2133.882395038168,2276.141221374046,2031.1399093511452,2070.65625,243778900,0.0,0.0
2020-03-26 00:00:00+07:00,2015.3335182138737,2434.2067592544045,2015.3335182138737,2355.174072265625,267369500,0.0,0.0
2020-03-27 00:00:00+07:00,2410.496790617415,2584.368690268507,2410.496790617415,2442.10986328125,200952500,0.0,0.0
2020-03-30 00:00:00+07:00,2418.400074952727,2513.239293578324,2276.1412470143314,2481.626220703125,134474300,0.0,0.0
2020-03-31 00:00:00+07:00,2513.2396441109577,2608.078875964201,2465.8200281843356,2497.43310546875,151302900,0.0,0.0
2020-04-01 00:00:00+07:00,2513.239330267137,2529.045866935484,2402.5935735887097,2450.01318359375,104550600,0.0,0.0
2020-04-02 00:00:00+07:00,2450.013096233526,2473.722900390625,2386.7869518145967,2473.722900390625,92893600,0.0,0.0
2020-04-03 00:00:00+07:00,2489.5293159484863,2544.852189636231,2465.8195129394535,2529.045654296875,83469200,0.0,0.0
2020-04-06 00:00:00+07:00,2592.2719887856606,2631.788330078125,2513.2393062007322,2631.788330078125,115495000,0.0,0.0
2020-04-07 00:00:00+07:00,2679.2078508649556,2766.143798828125,2529.0457589285716,2544.852294921875,166425600,0.0,0.0
2020-04-08 00:00:00+07:00,2544.852204644795,2544.852204644795,2410.496653467896,2457.916259765625,124553900,0.0,0.0
2020-04-09 00:00:00+07:00,2457.9165555513823,2513.239436222957,2394.69040621244,2465.81982421875,122622400,0.0,0.0
2020-04-13 00:00:00+07:00,2481.626426456859,2552.755846323457,2473.7231575827927,2513.239501953125,45469500,0.0,0.0
2020-04-14 00:00:00+07:00,2529.0458622685187,2568.562203866464,2497.432788990162,2560.658935546875,79114600,0.0,0.0
2020-04-15 00:00:00+07:00,2568.5620077936596,2608.0783463751004,2442.1097243330487,2457.916259765625,69832000,0.0,0.0
2020-04-16 00:00:00+07:00,2457.9161661783855,2457.9161661783855,2370.980224609375,2370.980224609375,109582500,0.0,0.0
2020-04-17 00:00:00+07:00,2410.4967883792083,2568.5621515516154,2410.4967883792083,2552.755615234375,127860400,0.0,0.0
2020-04-20 00:00:00+07:00,2584.368854229267,2584.368854229267,2465.81982421875,2465.81982421875,77306900,0.0,0.0
2020-04-21 00:00:00+07:00,2465.819809904316,2473.723078525804,2410.4969295538986,2426.303466796875,43239400,0.0,0.0
2020-04-22 00:00:00+07:00,2410.49714293661,2584.3690680008904,2394.690604294403,2497.43310546875,126278300,0.0,0.0
2020-04-23 00:00:00+07:00,2529.0459588762214,2560.6590333621743,2426.303466796875,2426.303466796875,117391500,0.0,0.0
2020-04-24 00:00:00+07:00,2450.0131314472087,2497.432740442961,2434.2065951152913,2442.10986328125,84061400,0.0,0.0
2020-04-27 00:00:00+07:00,2465.819735863095,2529.045882936508,2450.013199094742,2489.529541015625,85475400,0.0,0.0
2020-04-28 00:00:00+07:00,2505.336374789854,2529.046182753165,2481.626566826543,2497.43310546875,80212700,0.0,0.0
