Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-09 00:00:00+07:00,3050.0,3120.0,3040.0,3080.0,118245600,0.0,0.0
2024-07-10 00:00:00+07:00,3090.0,3180.0,3090.0,3160.0,120007400,0.0,0.0
2024-07-11 00:00:00+07:00,3200.0,3200.0,3160.0,3180.0,126490000,0.0,0.0
2024-07-12 00:00:00+07:00,3230.0,3270.0,3210.0,3220.0,135830300,0.0,0.0
2024-07-15 00:00:00+07:00,3220.0,3220.0,3130.0,3160.0,100918500,0.0,0.0
2024-07-16 00:00:00+07:00,3180.0,3180.0,3090.0,3100.0,78769700,0.0,0.0
2024-07-17 00:00:00+07:00,3190.0,3270.0,3160.0,3250.0,167149300,0.0,0.0
2024-07-18 00:00:00+07:00,3260.0,3280.0,3190.0,3210.0,98903500,0.0,0.0
2024-07-19 00:00:00+07:00,3200.0,3210.0,3120.0,3140.0,138117200,0.0,0.0
2024-07-22 00:00:00+07:00,3180.0,3210.0,3090.0,3100.0,139383000,0.0,0.0
2024-07-23 00:00:00+07:00,3140.0,3160.0,3100.0,3160.0,74338000,0.0,0.0
2024-07-24 00:00:00+07:00,3140.0,3150.0,3040.0,3060.0,98752100,0.0,0.0
2024-07-25 00:00:00+07:00,3080.0,3090.0,3030.0,3090.0,67060000,0.0,0.0
2024-07-26 00:00:00+07:00,3110.0,3110.0,3060.0,3100.0,94900300,0.0,0.0
2024-07-29 00:00:00+07:00,3090.0,3120.0,3040.0,3050.0,90885600,0.0,0.0
2024-07-30 00:00:00+07:00,3000.0,3000.0,2880.0,2880.0,321472800,0.0,0.0
2024-07-31 00:00:00+07:00,2880.0,2920.0,2840.0,2880.0,207440800,0.0,0.0
2024-08-01 00:00:00+07:00,2890.0,2930.0,2880.0,2880.0,121021800,0.0,0.0
2024-08-02 00:00:00+07:00,2880.0,2880.0,2820.0,2850.0,105816800,0.0,0.0
2024-08-05 00:00:00+07:00,2820.0,2830.0,2760.0,2790.0,105246400,0.0,0.0
2024-08-06 00:00:00+07:00,2800.0,2840.0,2790.0,2790.0,98524200,0.0,0.0
2024-08-07 00:00:00+07:00,2800.0,2840.0,2790.0,2820.0,77263000,0.0,0.0
2024-08-08 00:00:00+07:00,2800.0,2880.0,2800.0,2850.0,99533000,0.0,0.0
2024-08-09 00:00:00+07:00,2860.0,2880.0,2830.0,2830.0,80800300,0.0,0.0
2024-08-12 00:00:00+07:00,2850.0,2910.0,2840.0,2870.0,62746600,0.0,0.0
2024-08-13 00:00:00+07:00,2900.0,2900.0,2840.0,2850.0,82063600,0.0,0.0
2024-08-14 00:00:00+07:00,2850.0,2890.0,2850.0,2860.0,70188800,0.0,0.0
2024-08-15 00:00:00+07:00,2870.0,2880.0,2820.0,2870.0,79724100,0.0,0.0
2024-08-16 00:00:00+07:00,2910.0,2990.0,2900.0,2960.0,207060000,0.0,0.0
2024-08-19 00:00:00+07:00,2960.0,2970.0,2910.0,2930.0,68692700,0.0,0.0
2024-08-20 00:00:00+07:00,2990.0,3000.0,2960.0,2980.0,100434600,0.0,0.0
2024-08-21 00:00:00+07:00,2980.0,3010.0,2960.0,2970.0,111842200,0.0,0.0
2024-08-22 00:00:00+07:00,2940.0,2970.0,2920.0,2920.0,90336300,0.0,0.0
2024-08-23 00:00:00+07:00,2970.0,3010.0,2950.0,2950.0,86092500,0.0,0.0
2024-08-26 00:00:00+07:00,2940.0,2990.0,2930.0,2980.0,88941900,0.0,0.0
2024-08-27 00:00:00+07:00,2990.0,3000.0,2950.0,2990.0,71223800,0.0,0.0
2024-08-28 00:00:00+07:00,3000.0,3000.0,2960.0,2980.0,68736300,0.0,0.0
2024-08-29 00:00:00+07:00,2980.0,3080.0,2980.0,3030.0,160714800,0.0,0.0
2024-08-30 00:00:00+07:00,3030.0,3070.0,3010.0,3060.0,195809000,0.0,0.0
2024-09-02 00:00:00+07:00,3090.0,3150.0,3080.0,3140.0,118928500,0.0,0.0
2024-09-03 00:00:00+07:00,3140.0,3150.0,3080.0,3080.0,82172000,0.0,0.0
2024-09-04 00:00:00+07:00,3060.0,3100.0,3040.0,3080.0,81041700,0.0,0.0
2024-09-05 00:00:00+07:00,3080.0,3090.0,3020.0,3020.0,78989400,0.0,0.0
2024-09-06 00:00:00+07:00,3010.0,3050.0,3010.0,3040.0,82391200,0.0,0.0
2024-09-09 00:00:00+07:00,3050.0,3080.0,3000.0,3030.0,69264400,0.0,0.0
2024-09-10 00:00:00+07:00,3060.0,3060.0,3020.0,3030.0,46436100,0.0,0.0
2024-09-11 00:00:00+07:00,3030.0,3050.0,3020.0,3040.0,62899600,0.0,0.0
2024-09-12 00:00:00+07:00,3060.0,3070.0,3050.0,3050.0,85785000,0.0,0.0
2024-09-13 00:00:00+07:00,3080.0,3120.0,3070.0,3110.0,125032200,0.0,0.0
2024-09-17 00:00:00+07:00,3120.0,3130.0,3080.0,3090.0,56181000,0.0,0.0
2024-09-18 00:00:00+07:00,3120.0,3130.0,3100.0,3120.0,87120700,0.0,0.0
2024-09-19 00:00:00+07:00,3140.0,3150.0,3120.0,3140.0,130418300,0.0,0.0
2024-09-20 00:00:00+07:00,3150.0,3170.0,3120.0,3150.0,152477400,0.0,0.0
2024-09-23 00:00:00+07:00,3150.0,3180.0,3130.0,3170.0,82274400,0.0,0.0
2024-09-24 00:00:00+07:00,3180.0,3180.0,3150.0,3160.0,92256900,0.0,0.0
2024-09-25 00:00:00+07:00,3100.0,3190.0,3060.0,3190.0,215241700,0.0,0.0
2024-09-26 00:00:00+07:00,3170.0,3180.0,3120.0,3170.0,120042500,0.0,0.0
2024-09-27 00:00:00+07:00,3130.0,3140.0,3010.0,3050.0,291217300,0.0,0.0
2024-09-30 00:00:00+07:00,3030.0,3030.0,2990.0,2990.0,150844800,0.0,0.0
2024-10-01 00:00:00+07:00,2990.0,3040.0,2990.0,3020.0,77208500,0.0,0.0
2024-10-02 00:00:00+07:00,2950.0,2980.0,2920.0,2920.0,124629400,0.0,0.0
2024-10-03 00:00:00+07:00,2950.0,2950.0,2890.0,2890.0,92510900,0.0,0.0
